cod_provincia,provincia,cod_ncm_6d,ncm_6d,seccion,tiene_vcr,centralidad,complejidad_producto,complejidad_provincia
82,Santa Fe,841490,"Partes de bombas de aire, compresores (aire u otros gases) ventiladores y campanas aspirantes para extraccion o reciclado con ventilador",Maquinaria,0,0.2318,1.2769,-0.361889656642415
82,Santa Fe,841720,"Hornos no eléctricos de panadería, pastelería o galletería",Maquinaria,1,0.2138,0.4978,-0.361889656642415
82,Santa Fe,841780,Hornos industriales no eléctricos p/cerámica,Maquinaria,0,,0.7676,-0.361889656642415
82,Santa Fe,841790,"Partes de hornos industriales o de laboratorio incluidos los incineradores,no eléctricos",Maquinaria,0,0.2137,0.4946,-0.361889656642415
82,Santa Fe,841810,Combinaciones refrigerador-congelador,Maquinaria,0,0.1638,-0.0752,-0.361889656642415
82,Santa Fe,841821,Refrigeradores domésticos de compresión,Maquinaria,0,0.1986,-0.063,-0.361889656642415
82,Santa Fe,841830,"Congeladores horizontales,tipo arcón o cofre,capacidad <= a 800 l.",Maquinaria,0,0.1304,-0.4787,-0.361889656642415
82,Santa Fe,841840,"Congeladores verticales,tipo armario capacidad <= a 900 l.",Maquinaria,0,0.2126,0.5005,-0.361889656642415
82,Santa Fe,841850,Congeladores ncop.,Maquinaria,1,0.2142,0.2303,-0.361889656642415
82,Santa Fe,841869,"Máquinas y aparatos para producción de frío y bombas de calor, las demás",Maquinaria,0,0.1856,0.9579,
82,Santa Fe,841891,Partes de muebles concebidos p/incorporarles un equipo de producción de frío,Maquinaria,1,0.2013,0.0586,-0.361889656642415
82,Santa Fe,841899,"Partes de refrigeradores, congeladores y otro material, máquinas y aparatos p/producción de frío o calor excluidos de la partida 8415,ncop.",Maquinaria,0,0.2239,0.6878,-0.361889656642415
82,Santa Fe,841931,Secadores p/productos agrícolas,Maquinaria,1,0.1995,0.159,-0.361889656642415
82,Santa Fe,841939,"Secadores excluidos eléctricos,ncop.",Maquinaria,0,0.2399,1.167,-0.361889656642415
82,Santa Fe,841940,Aparatos de destilación de agua,Maquinaria,0,0.2113,,-0.361889656642415
82,Santa Fe,841950,Intercambiadores de calor a placas,Maquinaria,0,0.2226,1.0061,-0.361889656642415
82,Santa Fe,841981,Autoclaves,Maquinaria,0,0.2095,,-0.361889656642415
82,Santa Fe,841989,Recipiente refrigerador c/dispositivo de circulación de fluido refrigerante,Maquinaria,1,0.1888,1.2799,-0.361889656642415
82,Santa Fe,841990,Partes de calentadores de agua de las subpartidas 8419.11 u 8419.19,Maquinaria,0,0.2291,0.8931,-0.361889656642415
82,Santa Fe,842010,Calandrias y laminadores p/papel o cartón,Maquinaria,0,0.1884,1.4782,-0.361889656642415
82,Santa Fe,842099,Partes p/calandrias y laminadores excluidas p/metal o vidrio excluidos cilindros,Maquinaria,0,0.1413,1.5245,-0.361889656642415
82,Santa Fe,842121,Aparatos p/filtrar o depurar agua,Maquinaria,0,0.2279,0.741,-0.361889656642415
82,Santa Fe,842122,Aparatos p/filtrar o depurar líquidos excluida agua,Maquinaria,0,0.2031,0.8771,-0.361889656642415
82,Santa Fe,842123,Aparatos p/filtrar lubricantes o carburantes en motores de encendido por chispa o compresión,Maquinaria,0,0.2071,0.5582,
82,Santa Fe,842129,Aparatos de filtrar o depurar líquidos,Maquinaria,0,0.1827,1.4348,
82,Santa Fe,842131,Filtros de entrada de aire p/motores de encendido por chispa o compresión,Maquinaria,0,0.2137,0.6317,-0.361889656642415
82,Santa Fe,842139,Filtros electrostáticos,Maquinaria,0,0.1608,0.4537,-0.361889656642415
82,Santa Fe,842199,Partes de aparatos p/filtrar o depurar gases de la subpartida 8421.39,Maquinaria,0,0.2081,1.1589,-0.361889656642415
82,Santa Fe,842220,Máquinas y aparatos p/limpiar o secar botellas u otros recipientes,Maquinaria,0,0.2111,0.8527,-0.361889656642415
82,Santa Fe,842230,"Maquinas y aparatos p/llenar,cerrar,capsular,tapar,taponar o etiquetar botellas",Maquinaria,0,0.1779,0.8071,
82,Santa Fe,842240,"Maquinas y aparatos p/empaquetar o envolver mercancías,horizontales aptas p/empaquetado de pasta alimenticias largas",Maquinaria,0,0.2128,0.9212,
82,Santa Fe,842290,Partes de máquinas lavavajillas de uso doméstico,Maquinaria,0,0.2252,0.9344,
82,Santa Fe,842320,Básculas y balanzas para pesada continua sobre transportador,Maquinaria,0,0.2008,0.4985,-0.361889656642415
82,Santa Fe,842330,Dosificadoras,Maquinaria,1,0.1746,1.2533,-0.361889656642415
82,Santa Fe,842381,"Aparatos p/pesar c/capacidad <= a 30 k.,de mostrador,c/dispositivo registrador o impresor de etiqueta",Maquinaria,0,0.1726,0.3654,-0.361889656642415
82,Santa Fe,842382,"Aparatos p/pesar,c/capacidad > a 30 kg.y <= a 5000 kg.",Maquinaria,0,0.1511,0.7167,
82,Santa Fe,842389,Aparatos e instrumentos p/pesar c/capacidad > a 5000 kg.,Maquinaria,0,0.1949,-0.1622,
82,Santa Fe,842390,Pesas p/toda clase de básculas o balanzas,Maquinaria,0,0.2119,0.5894,
82,Santa Fe,842430,Equipos de desobstrucción de cañerías o limpieza por chorro de agua,Maquinaria,0,0.1566,0.8402,-0.361889656642415
82,Santa Fe,842449,Pulverizadores para agricultura u horticultura,Maquinaria,1,0.1917,0.2693,
82,Santa Fe,842482,Irrigadores y sistemas de riego por aspersión para agricultura u horticultura,Maquinaria,0,0.1716,-0.0605,
82,Santa Fe,842489,"Aparatos mecánicos de pulverización c/pulsador,válvula p/aerosol,junta de estanqueidad y tubo de inmersión,ensamblados sobre un cuerpo metálico,de los utilizados p/ser montados en el cuello de envases,p/proyectar líquidos,polvos o espumas",Maquinaria,0,0.1631,1.2886,-0.361889656642415
82,Santa Fe,842490,Partes de máquinas de la subpartida 8424.10/20/30/82 o ítem 8424.81.11,Maquinaria,0,0.2144,1.1019,-0.361889656642415
82,Santa Fe,842511,Polipastos c/motor eléctrico,Maquinaria,0,0.1966,0.6173,-0.361889656642415
82,Santa Fe,842519,Polipastos manuales,Maquinaria,0,0.1907,0.7636,
82,Santa Fe,842531,"Tornos y cabrestantes de minas c/motor eléctrico,capacidad <= a 100 t.",Maquinaria,0,0.1938,0.7396,-0.361889656642415
82,Santa Fe,842539,"Tornos,cabrestantes excluidos c/motor eléctrico,capacidad <= a 100 t.",Maquinaria,0,0.18,0.3092,-0.361889656642415
82,Santa Fe,842542,Gatos hidráulicos ncop.,Maquinaria,0,0.1519,0.7078,-0.361889656642415
82,Santa Fe,842549,Gatos manuales,Maquinaria,0,0.1974,0.6379,
82,Santa Fe,842619,"Puentes rodantes pórticos,puentes grúa, ncop.",Maquinaria,0,0.1246,0.1738,-0.361889656642415
82,Santa Fe,842820,"Elevadores o transportadores neumáticos,trasvasadores móviles p/cereales c/motor de potencia > a 120 HP.",Maquinaria,0,0.238,0.7463,-0.361889656642415
82,Santa Fe,842832,"Aparatos elevadores o transportadores de mercancías, de cangilones",Maquinaria,1,0.2121,0.5583,-0.361889656642415
82,Santa Fe,842833,"Aparatos elevadores o transportadores p/mercancías,de banda o correa",Maquinaria,0,0.2151,0.7677,
82,Santa Fe,842839,"Aparatos elevadores o transportadores de mercancías, de cadena",Maquinaria,0,0.2311,1.0662,
82,Santa Fe,842890,"Máquinas y aparatos de elevación, carga, descarga o manipulación, n.c.o.p.",Maquinaria,0,0.2141,1.4789,-0.361889656642415
82,Santa Fe,843069,"Equipamientos frontales p/palas excavadoras cargadoras o cargadoras,s/propulsión,capacidad de carga > a 4 m3",Maquinaria,0,0.1865,0.5064,-0.361889656642415
82,Santa Fe,843110,"Partes de máquinas o aparatos del ítem 8425.19.10 o de las subpartidas 8425.39,8425.42 u 8425.49",Maquinaria,0,0.2273,0.8393,-0.361889656642415
82,Santa Fe,843131,"Partes de ascensores, montacargas o escaleras mecánicas",Maquinaria,0,0.2201,0.9594,-0.361889656642415
82,Santa Fe,843139,"Partes de máquinas o aparatos de la partida 84.28,ncop.",Maquinaria,0,0.2185,1.0338,-0.361889656642415
82,Santa Fe,843141,"Cangilones,cucharas,cucharas de almeja,palas y garras o pinzas,p/máquinas de las subpartidas 8426.29 y 30",Maquinaria,0,0.2255,0.6961,
82,Santa Fe,843143,Partes de máquinas de sondeo rotativas ,Maquinaria,0,0.1458,0.1838,
82,Santa Fe,843149,Partes de máquinas o aparatos de las partidas 8426/8429/8430,Maquinaria,0,0.2325,0.8649,-0.361889656642415
82,Santa Fe,843210,Arados,Maquinaria,0,0.2157,0.1328,-0.361889656642415
82,Santa Fe,843221,"Gradas de discos agrícolas,hortícolas o silvícolas",Maquinaria,0,0.1996,0.1324,-0.361889656642415
82,Santa Fe,843229,"Gradas,escarificadores,cultivadores,extirpadores,azadas rotativas,escardadores,rastras de dientes y binadoras excluidas gradas de disco",Maquinaria,0,0.2328,0.822,
82,Santa Fe,843231,Sembradoras-abonadoras para siembra directa,Maquinaria,1,0.1686,0.3114,-0.361889656642415
82,Santa Fe,843239,"Sembradoras-abonadoras, excepto las de siembra directa",Maquinaria,0,0.2081,1.0931,-0.361889656642415
82,Santa Fe,843242,Distribuidores de abonos (excl. pulverizadores y esparcidores de estiércol,Maquinaria,1,0.2074,0.5586,-0.361889656642415
82,Santa Fe,843280,"Máquinas,aparatos y artefactos agrícolas,hortícolas o silvícolas,ncop.",Maquinaria,0,0.2294,0.872,
82,Santa Fe,843290,"Partes de máquinas,aparatos y artefactos agrícolas,hortícolas o silvícolas",Maquinaria,0,0.228,0.659,-0.361889656642415
82,Santa Fe,843311,"Cortadoras de césped,c/motor y dispositivo de corte que gire en un plano horizontal",Maquinaria,0,0.21,1.1668,-0.361889656642415
82,Santa Fe,843340,"Prensas p/paja o forrajes,incluidas prensas recogedoras",Maquinaria,0,0.1957,0.8913,-0.361889656642415
82,Santa Fe,843359,"Cosechadoras algodón, de forraje, maní, caña de azúcar, uvas, p/ frutos secos y tomates",Maquinaria,0,0.2007,0.5062,
82,Santa Fe,843390,"Partes de cosechadoras de césped, artefactos de cosechar o trillar y de guadañadora",Maquinaria,0,0.2182,0.903,-0.361889656642415
82,Santa Fe,843410,Máquinas ordeñadoras,Maquinaria,0,0.1589,0.6943,-0.361889656642415
82,Santa Fe,843420,Máquinas de la industria lechera,Maquinaria,1,0.2237,0.6664,-0.361889656642415
82,Santa Fe,843490,Partes p/máquinas ordeñadoras o de la industria lechera,Maquinaria,0,0.2096,0.8204,-0.361889656642415
82,Santa Fe,843610,Máquinas y aparatos p/preparar alimentos p/animales,Maquinaria,0,0.2254,0.5353,-0.361889656642415
82,Santa Fe,843629,Máquinas y aparatos p/avicultura excluidas incubadoras y criadoras,Maquinaria,0,0.1862,0.5828,-0.361889656642415
82,Santa Fe,843680,"Máquinas y aparatos p/agricultura,horticultura,silvicultura,avicultura o apicultura,ncop.",Maquinaria,1,0.216,1.1205,-0.361889656642415
82,Santa Fe,843691,Partes de máquinas o aparatos p/la avicultura,Maquinaria,0,0.2093,0.8532,-0.361889656642415
82,Santa Fe,843699,"Parte p/máquinas de agricultura,horticultura,silvicultura y apicultura",Maquinaria,0,0.2181,0.9887,-0.361889656642415
82,Santa Fe,843710,"Máquinas p/limpieza, clasificación o cribado de semillas, granos u hortalizas de vainas secas",Maquinaria,1,0.2142,0.7162,-0.361889656642415
82,Santa Fe,843780,Máquinas p/trituración o moliendas de granos,Maquinaria,0,0.1938,-0.4397,
82,Santa Fe,843790,"Partes de máquinas p/limpiar,clasificar,cribar,moler y tratar cereales y legumbres secas",Maquinaria,1,0.2023,0.3197,-0.361889656642415
82,Santa Fe,843810,"Máquinas y aparatos p/panadería,pastelería,galletería o la fabricación de pastas alimenticias",Maquinaria,0,0.215,0.9118,
82,Santa Fe,843820,"Máquina elaboradora de bombones de chocolate por moldeo,de capacidad >= a 150 Kg/h",Maquinaria,0,0.1799,0.6109,-0.361889656642415
82,Santa Fe,843850,Máquinas y aparatos p/la preparación de carne,Maquinaria,0,0.1971,0.5755,-0.361889656642415
82,Santa Fe,843880,Máquinas p/la extracción de aceite esencial de cítricos,Maquinaria,0,0.2187,0.7928,
82,Santa Fe,843890,Partes de máquinas o aparatos p/la industria alimenticia ncop.,Maquinaria,0,0.2203,0.7356,
82,Santa Fe,843920,Máquinas y aparatos p/la fabricación de papel o cartón,Maquinaria,0,0.1614,1.4549,-0.361889656642415
82,Santa Fe,843999,"Rodillos,corrugadores o de presión,de máquinas onduladoras,c/un ancho útil >= a 2.500 mm.",Maquinaria,0,0.2116,1.3067,-0.361889656642415
82,Santa Fe,844130,"Plegadoras y encoladoras p/la fabricación de cajas,de pasta de papel,papel o cartón excluidas por moldeado",Maquinaria,0,0.2287,1.3166,
82,Santa Fe,844319,"Impresoras offset,p/la impresión multicolor de envases terminados de material plástico",Maquinaria,0,0.1766,0.7574,-0.361889656642415
82,Santa Fe,844332,Impresoras de impacto que operen línea a línea,Maquinaria,0,0.1641,,-0.361889656642415
82,Santa Fe,845011,"Máquinas totalmente automáticas,p/lavar ropa de capacidad <= a 10 kg.",Maquinaria,0,0.1803,0.2505,-0.361889656642415
82,Santa Fe,845090,Partes de máquinas p/lavar ropa de capacidad > a 10 kg.,Maquinaria,0,0.1925,0.5975,-0.361889656642415
82,Santa Fe,845121,Máquinas p/secar ropa de capacidad <= a 10 kg.,Maquinaria,0,0.1047,1.2489,
82,Santa Fe,845390,"Partes de máquinas y aparatos p/la preparación,curtido o trabajo de cuero o piel o p/la fabricación de calzado",Maquinaria,0,0.1199,0.1786,-0.361889656642415
82,Santa Fe,845490,"Partes de máquinas de colar por centrifugación p/metalurgia,acerías o fundiciones",Maquinaria,0,0.2339,0.9662,
82,Santa Fe,845590,Partes de laminadores p/metal,Maquinaria,0,0.2223,0.5444,
82,Santa Fe,846029,"Rectificadoras p/metal,la posición de la pieza en uno de los ejes <= 0,01mm,excluidas de superficie plana y de control numérico",Maquinaria,0,0.2058,0.4632,-0.361889656642415
82,Santa Fe,846150,"Máquinas de aserrar o trocear metal,de cinta sin fin",Maquinaria,0,0.2087,1.0906,-0.361889656642415
82,Santa Fe,846229,"Máquinas de enrollar,curvar,plegar,enderezar o aplanar metales,excluidas de control numérico",Maquinaria,0,0.2035,0.7039,
82,Santa Fe,846249,"Máquinas p/punzonar o entallar metales,excluidas las de control numérico",Maquinaria,0,0.2239,0.9262,-0.361889656642415
82,Santa Fe,846330,Máquinas p/trabajar alambres de metal que no trabajen por arranque de materia,Maquinaria,0,0.2112,,-0.361889656642415
82,Santa Fe,846420,Máquinas de amolar o pulir p/vidrio en frío,Maquinaria,0,0.1961,1.5265,-0.361889656642415
82,Santa Fe,846599,"Máquinas herramienta ncop.p/trabajar madera,corcho,hueso,caucho,materias plásticas o similares",Maquinaria,0,0.1949,0.4772,-0.361889656642415
82,Santa Fe,846693,Partes y accesorios de máquinas de la subpartida 8456.20,Maquinaria,0,0.2103,1.2202,-0.361889656642415
82,Santa Fe,846694,"Partes y accesorios de máquinas herramienta para trabajar metal sin arranque de materia, ncop.",Maquinaria,0,,1.0542,-0.361889656642415
82,Santa Fe,846711,"Taladradoras neumáticas,rotativas de uso manual",Maquinaria,0,0.2022,1.2906,-0.361889656642415
82,Santa Fe,846719,"Grapadoras, clavadoras y otras herramientas neumáticas de uso manual excluidas rotativas",Maquinaria,0,0.2413,0.6521,
82,Santa Fe,846729,"Tijeras de uso manual,c/motor eléctrico incorporado",Maquinaria,0,0.1781,1.0747,-0.361889656642415
82,Santa Fe,846789,"Herramientas hidráulicas o de motor incorporado no eléctrico,de uso manual,excluidas sierras o tronzadoras de cadena",Maquinaria,0,0.1295,0.865,-0.361889656642415
82,Santa Fe,846792,"Partes de herramientas de uso manual,neumáticas",Maquinaria,0,0.2172,1.18,-0.361889656642415
82,Santa Fe,846799,"Partes de herramientas hidráulicas o c/motor incorporado no eléctrico,de uso manual,excluidas de sierras o tronzadoras de cadena",Maquinaria,0,0.1899,0.9238,
82,Santa Fe,847050,Cajas registradoras electrónicas c/capacidad de comunicación bidireccional c/computadoras u otras máquinas numéricas,Maquinaria,0,0.1015,0.1026,-0.361889656642415
82,Santa Fe,847141,"Máquinas automáticas p/procesamiento de datos,digitales c/CPU y unidad de entrada y salida,peso < a 750g.,pantalla < a 280cm2",Maquinaria,0,0.1274,0.5473,-0.361889656642415
82,Santa Fe,847160,"Unidades de entrada,teclados",Maquinaria,0,0.125,0.5304,
82,Santa Fe,847190,Lectores o grabadores de tarjetas magnéticas,Maquinaria,0,0.1914,0.6306,-0.361889656642415
82,Santa Fe,847330,"Gabinetes c/fuente de alimentación,incluidos c/módulo """"display"""" numérico,p/máquinas de la partida 8471",Maquinaria,0,0.1355,0.7758,-0.361889656642415
82,Santa Fe,847350,"Circuitos impresos c/componentes eléctricos o electrónicos,montados,p/usarse indistintamente en máquinas varias de las partidas 8469 a 8472",Maquinaria,0,0.2051,0.2896,-0.361889656642415
82,Santa Fe,847410,"Máquinas y aparatos de clasificar, cribar, separar o lavar materias minerales sólidas, incl. el polvo y las pastas (exc. centrifugadoras y filtros prensa)",Maquinaria,0,0.1836,0.6369,-0.361889656642415
82,Santa Fe,847420,"Máquinas y aparatos de bolas p/quebrantar,triturar o pulverizar tierra,piedra u otra materia mineral sólida",Maquinaria,0,0.2138,0.4283,-0.361889656642415
82,Santa Fe,847431,Hormigoneras y aparatos de amasar mortero,Maquinaria,0,0.2161,0.3548,-0.361889656642415
82,Santa Fe,847480,Máquinas y aparatos p/hacer moldes de arena p/fundición,Maquinaria,0,0.1948,-0.0278,
82,Santa Fe,847490,Partes de máquinas p/procesamiento mineral,Maquinaria,0,0.2247,0.3957,
82,Santa Fe,847759,Prensas para caucho o plástico c/capacidad <= a 30000kN,Maquinaria,0,0.2084,1.2029,-0.361889656642415
82,Santa Fe,847780,"Máquina de ensamblar láminas de caucho entre si,c/telas cauchutadas,p/la fabricación de neumáticos",Maquinaria,0,0.1949,1.1105,-0.361889656642415
82,Santa Fe,847790,Partes de máquinas y aparatos p/trabajar caucho o plástico,Maquinaria,0,0.2207,1.4914,
82,Santa Fe,847910,"Máquinas y aparatos p/obras públicas o construcción autopropulsados,p/esparcir y apisonar revestimientos bituminosos",Maquinaria,0,0.1817,0.579,-0.361889656642415
82,Santa Fe,847920,"Máquinas y aparatos p/extracción o preparación de aceites o grasas,animales o vegetales,fijos",Maquinaria,0,0.1996,0.1228,-0.361889656642415
82,Santa Fe,847960,Aparatos de evaporación p/refrigerar el aire,Maquinaria,0,0.1356,,
82,Santa Fe,847982,Mezcladores,Maquinaria,0,0.2178,,
82,Santa Fe,847989,"Máquinas y aparatos mecánicos, ncop.",Maquinaria,0,0.2003,1.6607,-0.361889656642415
82,Santa Fe,847990,Partes de limpiaparabrisas eléctricos o acumuladores hidráulicos p/aeronaves,Maquinaria,0,0.1989,1.2579,-0.361889656642415
82,Santa Fe,848110,Válvulas reductoras de presión,Maquinaria,0,0.2011,1.1675,
82,Santa Fe,848120,"Válvulas p/transmisiones oleohidráulicas o neumáticas, rotativas c/piñón, de cajas de dirección hidráulicas",Maquinaria,0,0.1934,1.7473,-0.361889656642415
82,Santa Fe,848130,Válvulas de retención,Maquinaria,0,0.2028,0.9365,-0.361889656642415
82,Santa Fe,848140,Válvulas alivio o seguridad,Maquinaria,0,0.1781,1.488,-0.361889656642415
82,Santa Fe,848180,Artículos de grifería y órganos reguladores similares para tuberías ,Maquinaria,0,0.2424,1.1925,-0.361889656642415
82,Santa Fe,848190,Partes de válvulas tipo aerosol o artículos de grifería u órganos similares utilizados en baños o cocinas,Maquinaria,0,0.2371,1.4346,-0.361889656642415
82,Santa Fe,848210,Rodamientos de bolas radiales,Maquinaria,0,0.2286,0.9431,-0.361889656642415
82,Santa Fe,848220,Rodamientos de rodillos cónicos radiales,Maquinaria,0,0.1905,1.3466,-0.361889656642415
82,Santa Fe,848240,Rodamientos de agujas,Maquinaria,0,0.1726,1.7817,
82,Santa Fe,848250,Rodamientos de rodillos cilíndricos radiales,Maquinaria,0,0.1632,1.0658,-0.361889656642415
82,Santa Fe,848280,Rodamientos ncop.incluidos los rodamientos combinados,Maquinaria,0,0.2062,0.7349,-0.361889656642415
82,Santa Fe,848291,Bolas de acero calibradas p/bolígrafos,Maquinaria,0,,0.7548,
82,Santa Fe,848299,"Sellos, tapas y jaulas de acero p/rodamientos",Maquinaria,0,0.2052,,-0.361889656642415
82,Santa Fe,848310,"Cigüeñales forjados,peso >=900kg, longitud >=2.000mm",Maquinaria,0,0.2227,1.1082,-0.361889656642415
82,Santa Fe,848320,Cajas de cojinetes c/rodamientos incorporados,Maquinaria,0,0.2069,1.1415,-0.361889656642415
82,Santa Fe,848330,Cajas de cojinetes s/rodamientos incorporados montados p/Maquinas,Maquinaria,0,0.1954,1.4085,
82,Santa Fe,848340,"Engranajes, husillos, y dispositivos de transmisión, reductores, multiplicadores y variadores de velocidad",Maquinaria,0,0.2428,1.4007,-0.361889656642415
82,Santa Fe,848350,"Poleas,excluidas las tensoras a rodamientos",Maquinaria,0,0.1908,1.1813,-0.361889656642415
82,Santa Fe,848360,Embragues de fricción,Maquinaria,0,0.2005,1.5683,-0.361889656642415
82,Santa Fe,848390,"Partes de árboles de transmisión,manivelas,cajas de cojinetes,engranajes,ruedas de fricción,volantes,poleas,embragues y similares",Maquinaria,0,0.2203,1.5508,-0.361889656642415
82,Santa Fe,848410,Juntas metaloplásticas,Maquinaria,0,0.2025,1.1576,-0.361889656642415
82,Santa Fe,848420,Juntas mecánicas de estanqueidad,Maquinaria,0,0.2095,1.2241,-0.361889656642415
82,Santa Fe,848490,"Surtidos de juntas, excl. juntas metaloplásticas y mecánicas de estanqueidad",Maquinaria,0,0.2181,0.9923,-0.361889656642415
82,Santa Fe,848790,Partes de máquinas o aparatos ncop.s/conexiones eléctricas,Maquinaria,0,0.2155,0.9657,-0.361889656642415
82,Santa Fe,850110,"Motores de potencia <= a 37,5 W,de corriente continua,de paso <= a 1,8 grados",Electrónica,0,0.178,0.4193,-0.361889656642415
82,Santa Fe,850120,"Motores eléctricos universales de potencia > a 37,5 W",Electrónica,0,0.185,0.0707,-0.361889656642415
82,Santa Fe,850131,Motores eléctricos de potencia <= a 750 W,Electrónica,0,0.1865,1.1667,-0.361889656642415
82,Santa Fe,850140,"Motores de corriente alterna,monofásicos,síncronos,de potencia <= a 15 kW",Electrónica,0,0.1501,0.0777,
82,Santa Fe,850151,"Motores de corriente alterna,trifásicos,c/rotor tipo jaula de ardilla,de potencia <= a 750 W",Electrónica,0,0.215,,-0.361889656642415
82,Santa Fe,850152,"Motores de corriente alterna,trifásicos,c/rotor tipo jaula de ardilla,de potencia > a 750 W y <= a 75 kW",Electrónica,0,0.2259,0.8674,-0.361889656642415
82,Santa Fe,850162,"Generadores de corriente alterna(alternadores),de potencia > a 75 kVA y <= a 375 kVA",Electrónica,0,0.1491,0.0498,
82,Santa Fe,850211,"Grupo electrógeno c/motor de émbolo de encendido por compresión,de corriente alterna,de potencia <= a 75 kVA",Electrónica,0,0.2017,-0.4674,-0.361889656642415
82,Santa Fe,850212,"Grupo electrógeno c/motor de émbolo de encendido por compresión,de corriente alterna,de potencia > a 75 kVA y <= a 375 kVA",Electrónica,0,0.2042,-0.3246,
82,Santa Fe,850213,"Grupo electrógeno c/motor de émbolo de encendido por compresión,de corriente alterna,de potencia > a 375 kVA y <= a 430 kVA",Electrónica,0,0.1936,-0.0371,
82,Santa Fe,850300,"Partes de motores y generadores de las posiciones 8501.10,8501.20,8501.31,850132 u 8501.40.1",Electrónica,0,0.2372,0.5874,
82,Santa Fe,850410,Balastos(reactancias) p/lámparas o tubos de descarga,Electrónica,0,0.1946,0.4737,
82,Santa Fe,850421,"Transformadores de dieléctrico líquido,de potencia <=a 650 kVA",Electrónica,0,0.1641,-0.5034,-0.361889656642415
82,Santa Fe,850422,"Transformadores de dieléctrico líquido,de potencia > a 650 kVA y <= a 10000 kVA",Electrónica,0,0.1699,0.013,-0.361889656642415
82,Santa Fe,850423,"Transformadores de dieléctrico líquido,de potencia > a 10000 kVA",Electrónica,0,0.205,0.1048,-0.361889656642415
82,Santa Fe,850431,"Transformadores de intensidad de corriente,p/frecuencias <= a 60 Hz,de potencia <= a 1 kVA",Electrónica,0,0.1895,-0.3066,-0.361889656642415
82,Santa Fe,850434,Transformadores de potencia > a 500 kVA,Electrónica,0,0.206,0.3614,-0.361889656642415
82,Santa Fe,850440,Cargadores de acumuladores,Electrónica,0,0.198,1.1242,-0.361889656642415
82,Santa Fe,850490,Núcleos de polvo ferromagnético,Electrónica,0,0.2192,0.5555,
82,Santa Fe,850519,Imanes permanentes y artículos destinados a ser imantados permanentemente de ferrita(cerámicos),Electrónica,0,0.1626,1.0945,-0.361889656642415
82,Santa Fe,850520,Frenos(electromagnéticos) que actúan por corriente de Foucault usado en vehículos de las partidas 8701 a 8705,Electrónica,0,0.1916,1.4192,
82,Santa Fe,850590,Electroimanes,Electrónica,0,0.2177,0.9671,
82,Santa Fe,850730,"Acumuladores eléctricos de níquel-cadmio,de peso <= a 2500kg y capacidad <= a 15Ah",Electrónica,0,0.1934,0.8892,-0.361889656642415
82,Santa Fe,850870,Partes de aspiradoras,Electrónica,0,0.1896,0.6032,-0.361889656642415
82,Santa Fe,850980,"Enceradoras de pisos de uso doméstico,c/motor eléctrico incorporado",Electrónica,0,0.1464,0.5231,-0.361889656642415
82,Santa Fe,850990,"Partes de aparatos electromecánicos de uso doméstico,c/motor eléctrico incorporado",Electrónica,0,0.1908,0.4628,-0.361889656642415
82,Santa Fe,851130,Distribuidores,Electrónica,0,0.1987,0.5941,
82,Santa Fe,851180,"Bujías caldeo, reguladores disyuntores y dispositivos electrónicos de encendido",Electrónica,0,0.1888,0.8527,-0.361889656642415
82,Santa Fe,851190,Partes de aparatos y dispositivos eléctricos de encendido o arranque p/motores,Electrónica,0,0.2179,0.1279,-0.361889656642415
82,Santa Fe,851220,Faros eléctricos p/vehículos excluidas bicicletas,Electrónica,0,0.2018,0.8745,-0.361889656642415
82,Santa Fe,851290,"Partes de aparatos eléctricos de alumbrado,señalización visual o acústica(excluidos artículos de la partida 8539),limpiaparabrisas,eliminadores de escarcha o vaho,p/vehículos",Electrónica,0,0.2088,0.5626,
82,Santa Fe,851310,Lámparas de mano incluidas las linternas,Electrónica,0,0.0484,-0.8104,
82,Santa Fe,851410,Hornos eléctricos industriales de resistencia(de calentamiento indirecto),Electrónica,0,0.222,1.4518,
82,Santa Fe,851490,Partes de hornos eléctricos industriales o de laboratorio y de otros aparatos p/el tratamiento térmico de materias por inducción o pérdidas dieléctricas,Electrónica,0,0.2151,0.3265,-0.361889656642415
82,Santa Fe,851511,Soldadores y pistolas p/soldar eléctricas,Electrónica,0,0.1519,0.3934,-0.361889656642415
82,Santa Fe,851580,Máquinas y aparatos p/soldar por láser,Electrónica,0,0.1687,0.8425,
82,Santa Fe,851590,Partes de máquinas y aparatos eléctricos p/soldar o proyectar en caliente metal o cermet,Electrónica,0,0.2196,,
82,Santa Fe,851650,Hornos de microondas,Electrónica,0,,0.6052,
82,Santa Fe,851660,"Hornos excluidos de microondas,cocinas,calentadores,parrillas y asadores eléctricos",Electrónica,0,0.2178,0.6228,
82,Santa Fe,851680,Resistencias calentadoras p/aparatos electrotérmicos de la partida 8516,Electrónica,0,0.2283,,-0.361889656642415
82,Santa Fe,851762,Aparatos multiplexadores por división de frecuencia,Electrónica,0,0.1652,0.41,-0.361889656642415
82,Santa Fe,851769,"Aparatos de transmisión o recepción de voz, imagen u otros datos,incluido de comunicación en red c/s cable ncop.",Electrónica,0,0.1893,0.0858,-0.361889656642415
82,Santa Fe,851821,Un altavoz(altoparlante)montado en su caja,Electrónica,0,0.0895,0.3217,-0.361889656642415
